"pathway","stat","stat_matched_med","stat_matched_mad","z_matched","n_matched","p_matched","p_adj_BH","n_spots","replicate","scenario","tier","planted","signal_R2_removed","signal_R2_library"
"set05",0.10611944943135,0.0855764922814125,0.051852488341191,0.396180738998752,999,0.351,0.909,225,17,"coherent_strong","pcs3",FALSE,NA,NA
"set06",0.124717094433509,0.1578875893155,0.0518830846780814,-0.639331587314123,999,0.733,0.909,225,17,"coherent_strong","pcs3",FALSE,NA,NA
"set07",0.00591593411732874,0.0559046588166277,0.0458890650542609,-1.08933848707073,999,0.869,0.909,225,17,"coherent_strong","pcs3",FALSE,NA,NA
"set08",0.0904893911960899,0.0776090532923857,0.047923035141963,0.268771330228744,999,0.401,0.909,225,17,"coherent_strong","pcs3",FALSE,NA,NA
"set09",0.167330570011939,0.161226475452485,0.0567592479707543,0.10754361232197,999,0.463,0.909,225,17,"coherent_strong","pcs3",FALSE,NA,NA
"set10",0.00568852015544975,0.0591948482972647,0.0503196049686817,-1.06332965402087,999,0.871,0.909,225,17,"coherent_strong","pcs3",FALSE,NA,NA
"set11",0.0195652091617358,0.0810164352155442,0.0509696792836221,-1.20564278444566,999,0.909,0.909,225,17,"coherent_strong","pcs3",FALSE,NA,NA
"set12",0.145819917772551,0.159582559717985,0.0557197417162963,-0.246997590468173,999,0.612,0.909,225,17,"coherent_strong","pcs3",FALSE,NA,NA
"set01",-0.0158753566316249,-0.0249502960141904,0.0347076143766457,0.261468255469378,999,0.402,0.691,225,17,"coherent_strong","pcs10",TRUE,0.942009013989472,0.00149001505696156
"set02",-0.0117681496795926,-0.0210892590580975,0.0350289951698007,0.266096967193077,999,0.393,0.691,225,17,"coherent_strong","pcs10",TRUE,0.969768203420347,0.0281888276347635
"set03",0.0713436132623608,-0.0220905485093468,0.0341732921812877,2.73412819801041,999,0.009,0.108,225,17,"coherent_strong","pcs10",TRUE,0.985612537714737,0.157216965143536
"set04",-0.0272040120109913,-0.0221741335402258,0.0360511464811854,-0.139520624493607,999,0.558,0.691,225,17,"coherent_strong","pcs10",FALSE,NA,NA
"set05",0.00403805148986683,-0.0209926136209515,0.0352381466928417,0.710328648353775,999,0.232,0.691,225,17,"coherent_strong","pcs10",FALSE,NA,NA
"set06",-0.017478556534982,-0.0202335096932341,0.0352669028536864,0.078117241246891,999,0.466,0.691,225,17,"coherent_strong","pcs10",FALSE,NA,NA
"set07",-0.0337335815813143,-0.0205646923414163,0.0349116600637558,-0.377206045654917,999,0.659,0.691,225,17,"coherent_strong","pcs10",FALSE,NA,NA
"set08",-0.020160191543793,-0.0209250519101417,0.0354704662227354,0.0215633017492849,999,0.49,0.691,225,17,"coherent_strong","pcs10",FALSE,NA,NA
"set09",0.0182787327683951,-0.0249302833956493,0.0344809055021466,1.25312881244822,999,0.127,0.691,225,17,"coherent_strong","pcs10",FALSE,NA,NA
"set10",-0.00966008953352854,-0.0234351520608733,0.0335277245336664,0.410855872831834,999,0.346,0.691,225,17,"coherent_strong","pcs10",FALSE,NA,NA
"set11",-0.0302963126635929,-0.0222574969571729,0.0352673950908156,-0.227939026563194,999,0.589,0.691,225,17,"coherent_strong","pcs10",FALSE,NA,NA
"set12",-0.0391088812564925,-0.022860516517791,0.0365350610798496,-0.444733476787949,999,0.691,0.691,225,17,"coherent_strong","pcs10",FALSE,NA,NA
"set01",0.721296754325936,0.115412939788275,0.102358881253556,5.91921098704475,999,0.001,0.004,225,18,"coherent_weak","none",TRUE,0,0.0316790281525111
"set02",0.796068386842834,0.167787884753571,0.107978362208279,5.81857780799985,999,0.001,0.004,225,18,"coherent_weak","none",TRUE,0,0.00550303392872231
"set03",0.84651435219091,0.270799816141874,0.0975402297036859,5.90232909844461,999,0.001,0.004,225,18,"coherent_weak","none",TRUE,0,0.0267045774010999
"set04",0.0181140502476113,0.17742598009357,0.126054225323352,-1.26383649129805,999,0.977,0.977,225,18,"coherent_weak","none",FALSE,NA,NA
"set05",0.328338945769666,0.205527301445781,0.114260172341027,1.07484210646326,999,0.205,0.3075,225,18,"coherent_weak","none",FALSE,NA,NA
"set06",0.453854824590265,0.204245372010619,0.0971451585423593,2.56944819819102,999,0.052,0.1248,225,18,"coherent_weak","none",FALSE,NA,NA
"set07",0.678200179339427,0.185819800681929,0.126828116720948,3.88226515844948,999,0.008,0.024,225,18,"coherent_weak","none",FALSE,NA,NA
"set08",0.13907983267275,0.189944477559718,0.108427056367624,-0.469113951729084,999,0.707,0.8484,225,18,"coherent_weak","none",FALSE,NA,NA
"set09",0.128314671777586,0.244521422656825,0.0917002485509301,-1.26724575686071,999,0.949,0.977,225,18,"coherent_weak","none",FALSE,NA,NA
"set10",0.234513341136655,0.14279381036837,0.121937400671141,0.752185385808313,999,0.278,0.370666666666667,225,18,"coherent_weak","none",FALSE,NA,NA
"set11",0.354261634789777,0.217556764864325,0.118881654421209,1.14992401974062,999,0.189,0.3075,225,18,"coherent_weak","none",FALSE,NA,NA
"set12",0.389459372984065,0.232750884632173,0.0939234286484146,1.6684706958314,999,0.126,0.252,225,18,"coherent_weak","none",FALSE,NA,NA
"set01",0.70397573241698,0.122616179218132,0.101833541158441,5.70892013167173,999,0.001,0.004,225,18,"coherent_weak","libsize",TRUE,0.0316790281525111,0.0316790281525111
"set02",0.793817638016974,0.181629849582114,0.106471144074119,5.74980003979945,999,0.001,0.004,225,18,"coherent_weak","libsize",TRUE,0.00550303392872231,0.00550303392872231
"set03",0.843681075139032,0.29161105336202,0.0901030778476293,6.12709393468891,999,0.001,0.004,225,18,"coherent_weak","libsize",TRUE,0.0267045774010999,0.0267045774010999
"set04",0.0129751844327356,0.178323258291967,0.123418464073705,-1.33973530703223,999,0.984,0.984,225,18,"coherent_weak","libsize",FALSE,NA,NA
"set05",0.33042144201917,0.218140503363871,0.113069755861203,0.993023623338564,999,0.214,0.333,225,18,"coherent_weak","libsize",FALSE,NA,NA
"set06",0.450760892968846,0.233477941866841,0.0964349125616337,2.25315651075159,999,0.069,0.1656,225,18,"coherent_weak","libsize",FALSE,NA,NA
"set07",0.669485868916706,0.185954647297572,0.125669998052057,3.84762655458018,999,0.008,0.024,225,18,"coherent_weak","libsize",FALSE,NA,NA
"set08",0.146723932805754,0.205466478323353,0.108400456603423,-0.541903118844836,999,0.732,0.8784,225,18,"coherent_weak","libsize",FALSE,NA,NA
"set09",0.165945779574708,0.272461322075844,0.0898909244795607,-1.18494211866021,999,0.942,0.984,225,18,"coherent_weak","libsize",FALSE,NA,NA
"set10",0.250842505631245,0.147570270522359,0.118496708936425,0.87151985937679,999,0.262,0.349333333333333,225,18,"coherent_weak","libsize",FALSE,NA,NA
"set11",0.339182335664718,0.226462721772364,0.114273488533858,0.986402142251539,999,0.222,0.333,225,18,"coherent_weak","libsize",FALSE,NA,NA
"set12",0.397763927055847,0.259898002467706,0.0905919796465386,1.52183366702053,999,0.146,0.292,225,18,"coherent_weak","libsize",FALSE,NA,NA
"set01",0.654622305235037,0.0408981771215473,0.0459822703222717,13.3469731662255,999,0.001,0.004,225,18,"coherent_weak","pcs1",TRUE,0.138874505726836,0.0316790281525111
"set02",0.794105895523078,0.105718727712297,0.0508405551553942,13.5401190192893,999,0.001,0.004,225,18,"coherent_weak","pcs1",TRUE,0.00829680575221459,0.00550303392872231
"set03",0.818901525205795,0.22457934929988,0.0519992481097244,11.4294378767136,999,0.001,0.004,225,18,"coherent_weak","pcs1",TRUE,0.267534955362767,0.0267045774010999
"set04",0.0156986875137292,0.0791864403675731,0.0490641881910437,-1.29397336824648,999,0.918,0.969,225,18,"coherent_weak","pcs1",FALSE,NA,NA
"set05",0.223516895915789,0.130224575075298,0.0524368255563632,1.7791374639987,999,0.048,0.144,225,18,"coherent_weak","pcs1",FALSE,NA,NA
"set06",0.229242941956928,0.161041795661548,0.0543653246948851,1.25449717587718,999,0.114,0.2736,225,18,"coherent_weak","pcs1",FALSE,NA,NA
"set07",0.00777347971831163,0.0892620655666142,0.0467781884540019,-1.74202098331431,999,0.969,0.969,225,18,"coherent_weak","pcs1",FALSE,NA,NA
"set08",0.135796338668102,0.119961561619431,0.0493685070310329,0.320746524473938,999,0.396,0.594,225,18,"coherent_weak","pcs1",FALSE,NA,NA
"set09",0.10576843252195,0.202710832163613,0.0498834687714694,-1.9433772756619,999,0.966,0.969,225,18,"coherent_weak","pcs1",FALSE,NA,NA
"set10",-0.0188883865790204,0.0550126175352299,0.0491486369004073,-1.50362265924079,999,0.948,0.969,225,18,"coherent_weak","pcs1",FALSE,NA,NA
"set11",0.169360436729742,0.134687758753705,0.0541251760212499,0.640601666818122,999,0.264,0.452571428571429,225,18,"coherent_weak","pcs1",FALSE,NA,NA
"set12",0.229232733727336,0.195437956227676,0.0526318372881422,0.642097620773609,999,0.254,0.452571428571429,225,18,"coherent_weak","pcs1",FALSE,NA,NA
"set01",0.61916643337368,-0.00984319341359632,0.0350072247038863,17.9679946670393,999,0.001,0.004,225,18,"coherent_weak","pcs3",TRUE,0.287558424193523,0.0316790281525111
"set02",0.66484976102041,0.00696306272967246,0.0383358839576149,17.1611198275254,999,0.001,0.004,225,18,"coherent_weak","pcs3",TRUE,0.539397859002231,0.00550303392872231
"set03",0.489383902409798,0.0121366623851401,0.0405492752105075,11.7695627738616,999,0.001,0.004,225,18,"coherent_weak","pcs3",TRUE,0.861063086085681,0.0267045774010999
"set04",-0.0144066704467771,-0.00213984705651413,0.0357039519879245,-0.343570465096183,999,0.652,0.978,225,18,"coherent_weak","pcs3",FALSE,NA,NA
"set05",0.0748121869450474,0.00247435795394767,0.0380199602270388,1.90262768711828,999,0.043,0.1272,225,18,"coherent_weak","pcs3",FALSE,NA,NA
"set06",-0.0155205851654602,0.00733732061235071,0.0411258752099468,-0.555803509618257,999,0.736,0.981333333333333,225,18,"coherent_weak","pcs3",FALSE,NA,NA
"set07",-0.0514454994355432,-0.000384078103484745,0.0357202228434785,-1.42948216073016,999,0.928,0.997,225,18,"coherent_weak","pcs3",FALSE,NA,NA
"set08",0.0110618562057593,0.00416158102146632,0.0418921593400712,0.164715194752271,999,0.44,0.754285714285714,225,18,"coherent_weak","pcs3",FALSE,NA,NA
"set09",-0.0358437127723414,0.0177122003288322,0.0427170247999043,-1.25373696674899,999,0.911,0.997,225,18,"coherent_weak","pcs3",FALSE,NA,NA
"set10",-0.0987261182651865,-0.00791058831112993,0.0360111032482876,-2.52187580391265,999,0.997,0.997,225,18,"coherent_weak","pcs3",FALSE,NA,NA
"set11",0.0650880653338513,0.00699144351889666,0.0404988267614099,1.43452604583383,999,0.097,0.194,225,18,"coherent_weak","pcs3",FALSE,NA,NA
"set12",0.0839198129590568,0.0149029080401435,0.0408823021410018,1.68818538351574,999,0.053,0.1272,225,18,"coherent_weak","pcs3",FALSE,NA,NA
"set01",0.413456340567369,-0.0176928966521537,0.0353898156684184,12.1828619074803,999,0.001,0.004,225,18,"coherent_weak","pcs10",TRUE,0.510148038935119,0.0316790281525111
"set02",0.294630671823792,-0.0160129541987424,0.0342020325359464,9.08260717242603,999,0.001,0.004,225,18,"coherent_weak","pcs10",TRUE,0.759855637687119,0.00550303392872231
"set03",0.206928692873396,-0.0141410023750677,0.0335898561122308,6.5814421624738,999,0.001,0.004,225,18,"coherent_weak","pcs10",TRUE,0.890525596685803,0.0267045774010999
"set04",-0.0257188150740022,-0.0130607844494198,0.0336457031424332,-0.37621536904718,999,0.649,0.982909090909091,225,18,"coherent_weak","pcs10",FALSE,NA,NA
"set05",0.0195302187917131,-0.0132360933788234,0.034233788533301,0.957133685004305,999,0.174,0.348,225,18,"coherent_weak","pcs10",FALSE,NA,NA
"set06",-0.0511518890406364,-0.0121370012082411,0.0349911449650443,-1.11499317531252,999,0.88,0.982909090909091,225,18,"coherent_weak","pcs10",FALSE,NA,NA
"set07",-0.0446270535827251,-0.0128421839104043,0.0347870357929272,-0.913698708378687,999,0.825,0.982909090909091,225,18,"coherent_weak","pcs10",FALSE,NA,NA
"set08",-0.0513134208254684,-0.015742019917862,0.0335988843412982,-1.05870779952903,999,0.873,0.982909090909091,225,18,"coherent_weak","pcs10",FALSE,NA,NA
"set09",-0.0562887686531057,-0.010654181157827,0.0359100953063763,-1.27080106877844,999,0.901,0.982909090909091,225,18,"coherent_weak","pcs10",FALSE,NA,NA
"set10",-0.0905829762099732,-0.0160462542645185,0.0377735192418114,-1.97325331188497,999,0.989,0.989,225,18,"coherent_weak","pcs10",FALSE,NA,NA
"set11",0.0409075516746683,-0.0111913035400224,0.0365030889844576,1.42724510895156,999,0.082,0.2304,225,18,"coherent_weak","pcs10",FALSE,NA,NA
"set12",0.0341429998552194,-0.0127054371245563,0.0368857476695245,1.27009590261017,999,0.096,0.2304,225,18,"coherent_weak","pcs10",FALSE,NA,NA
"set01",0.889996690021823,0.150056547472672,0.106690022898034,6.93542022440398,999,0.001,0.003,225,18,"coherent_strong","none",TRUE,0,0.0236204851502759
"set02",0.860050580609286,0.243586491273055,0.104406708538347,5.90444903365395,999,0.001,0.003,225,18,"coherent_strong","none",TRUE,0,0.00978921609010608
"set03",0.89865988579114,0.407448741256748,0.0720022174625741,6.82216689770308,999,0.001,0.003,225,18,"coherent_strong","none",TRUE,0,0.155699901292004
"set04",0.12235444818373,0.242762736433056,0.126018071585657,-0.955484294706738,999,0.874,0.874,225,18,"coherent_strong","none",FALSE,NA,NA
"set05",0.191608707022966,0.265620605564105,0.103947816757249,-0.712010130178876,999,0.795,0.867272727272727,225,18,"coherent_strong","none",FALSE,NA,NA
"set06",0.551984455617444,0.29628675559034,0.102840403813756,2.48635449244417,999,0.017,0.0408,225,18,"coherent_strong","none",FALSE,NA,NA
"set07",0.756517296314814,0.256608801394271,0.121937979582971,4.09969475162895,999,0.001,0.003,225,18,"coherent_strong","none",FALSE,NA,NA
"set08",0.325037618831622,0.259581998027129,0.115413524994218,0.567139950086195,999,0.305,0.366,225,18,"coherent_strong","none",FALSE,NA,NA
"set09",0.471680214060435,0.311331533315267,0.100750676001265,1.59153950235682,999,0.096,0.192,225,18,"coherent_strong","none",FALSE,NA,NA
"set10",0.356272023206876,0.187037688083642,0.118404140544419,1.4292940630716,999,0.152,0.228,225,18,"coherent_strong","none",FALSE,NA,NA
"set11",0.385368323263534,0.283037806129641,0.115158644771215,0.888604735990014,999,0.22,0.293333333333333,225,18,"coherent_strong","none",FALSE,NA,NA
"set12",0.449989358770547,0.318668581213345,0.0889271983670641,1.47672230733224,999,0.121,0.207428571428571,225,18,"coherent_strong","none",FALSE,NA,NA
"set01",0.86545861321258,0.142498733455655,0.102107129139228,7.08040550989479,999,0.001,0.004,225,18,"coherent_strong","libsize",TRUE,0.0236204851502759,0.0236204851502759
"set02",0.858682537115209,0.224107016165738,0.0995866843332636,6.3720920642953,999,0.001,0.004,225,18,"coherent_strong","libsize",TRUE,0.00978921609010608,0.00978921609010608
"set03",0.793693526591725,0.350378832062194,0.063560558967934,6.97468212564305,999,0.001,0.004,225,18,"coherent_strong","libsize",TRUE,0.155699901292004,0.155699901292004
"set04",0.0843186705920974,0.213104484379713,0.120261745095107,-1.07087930318795,999,0.932,0.932,225,18,"coherent_strong","libsize",FALSE,NA,NA
"set05",0.200001495209535,0.240413807585127,0.094058816283825,-0.429649382931279,999,0.703,0.766909090909091,225,18,"coherent_strong","libsize",FALSE,NA,NA
"set06",0.479899838412903,0.283222548661053,0.093430613812249,2.10506258844748,999,0.047,0.1128,225,18,"coherent_strong","libsize",FALSE,NA,NA
"set07",0.71144896164313,0.222997892679358,0.113315475366349,4.31054158652742,999,0.003,0.009,225,18,"coherent_strong","libsize",FALSE,NA,NA
"set08",0.272745894467042,0.231802733236502,0.101394176409598,0.403801901453825,999,0.366,0.4392,225,18,"coherent_strong","libsize",FALSE,NA,NA
"set09",0.406716283035435,0.289301752614228,0.0888016829798435,1.3222106437764,999,0.138,0.231,225,18,"coherent_strong","libsize",FALSE,NA,NA
"set10",0.342021553624055,0.174901489058725,0.11174616368633,1.49553290289619,999,0.154,0.231,225,18,"coherent_strong","libsize",FALSE,NA,NA
"set11",0.300755576288791,0.256979967353199,0.101234238898332,0.432419005782765,999,0.322,0.429333333333333,225,18,"coherent_strong","libsize",FALSE,NA,NA
"set12",0.403076109413432,0.292202845328698,0.0793346036868994,1.39753977371973,999,0.141,0.231,225,18,"coherent_strong","libsize",FALSE,NA,NA
"set01",0.860596122540021,0.0673913966260458,0.0502506049762494,15.7849786343643,999,0.001,0.004,225,18,"coherent_strong","pcs1",TRUE,0.140454522382136,0.0236204851502759
"set02",0.8562928343482,0.151620080305016,0.057006849410184,12.3611945114318,999,0.001,0.004,225,18,"coherent_strong","pcs1",TRUE,0.0137184771938975,0.00978921609010608
"set03",0.806079151345117,0.30782066143887,0.0435176705899641,11.449567110358,999,0.001,0.004,225,18,"coherent_strong","pcs1",TRUE,0.399006632448888,0.155699901292004
"set04",0.0899299167178924,0.12088499384192,0.0583757574404049,-0.530272813258636,999,0.688,0.750545454545454,225,18,"coherent_strong","pcs1",FALSE,NA,NA
"set05",0.177894363503599,0.172483378829388,0.0561098068842801,0.0964356317491897,999,0.468,0.702,225,18,"coherent_strong","pcs1",FALSE,NA,NA
"set06",0.262419352184436,0.218959013249051,0.0615615261655931,0.705965911541593,999,0.24,0.411428571428571,225,18,"coherent_strong","pcs1",FALSE,NA,NA
"set07",0.0767493043742433,0.132707887257535,0.0555338050560212,-1.00764899554141,999,0.844,0.844,225,18,"coherent_strong","pcs1",FALSE,NA,NA
"set08",0.268926216102817,0.157261965659545,0.0572723608898181,1.94970573429117,999,0.027,0.0648,225,18,"coherent_strong","pcs1",FALSE,NA,NA
"set09",0.335595352174425,0.232318986986639,0.0559758297549103,1.84501713757492,999,0.039,0.078,225,18,"coherent_strong","pcs1",FALSE,NA,NA
"set10",0.203784139214307,0.0913072915028382,0.0604992486070556,1.85914453982741,999,0.021,0.063,225,18,"coherent_strong","pcs1",FALSE,NA,NA
"set11",0.156396312013112,0.184079911594329,0.0623962622011687,-0.443674005535206,999,0.672,0.750545454545454,225,18,"coherent_strong","pcs1",FALSE,NA,NA
"set12",0.233310950604663,0.241244826278409,0.0542853734806668,-0.146151258894276,999,0.564,0.750545454545454,225,18,"coherent_strong","pcs1",FALSE,NA,NA
"set01",0.80179458028584,0.0219445122784037,0.0430675409125724,18.1076061340614,999,0.001,0.004,225,18,"coherent_strong","pcs3",TRUE,0.468319175816515,0.0236204851502759
"set02",0.746312229906069,0.0790866988586033,0.0505354340979069,13.2031225803817,999,0.001,0.004,225,18,"coherent_strong","pcs3",TRUE,0.935073383499705,0.00978921609010608
"set03",0.751687590447288,0.161557736372403,0.0522354026953045,11.2975075068759,999,0.001,0.004,225,18,"coherent_strong","pcs3",TRUE,0.971281982416711,0.155699901292004
"set04",0.0485259551458647,0.0563346068177645,0.0471718398754185,-0.165536296496439,999,0.567,0.6804,225,18,"coherent_strong","pcs3",FALSE,NA,NA
"set05",0.04978693204259,0.0986475836644374,0.0474180930779376,-1.03042211211528,999,0.842,0.899,225,18,"coherent_strong","pcs3",FALSE,NA,NA
"set06",0.121938983992156,0.12258952246123,0.0506269298838419,-0.0128496527552827,999,0.508,0.677333333333333,225,18,"coherent_strong","pcs3",FALSE,NA,NA
