"cohort","patient","section_id","pathway","n_spots","n_genes","stat","stat_matched_med","n_matched","p_matched","p_adj_BH","tier","sig","rank_effect"
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_IL2_STAT5_SIGNALING",2770,15544,0.0423161099776766,0.029362977589161,1999,0.195,0.270833333333333,"pcs",FALSE,0.805
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_UV_RESPONSE_DN",2770,15544,0.0333220141826455,0.0221041459689177,1999,0.2195,0.284615384615385,"pcs",FALSE,0.7805
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_APICAL_JUNCTION",2770,15544,0.0425004178599583,0.0308322537411402,1999,0.22,0.284615384615385,"pcs",FALSE,0.78
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_KRAS_SIGNALING_DN",2770,15544,0.022600991138738,0.0123378559664968,1999,0.222,0.284615384615385,"pcs",FALSE,0.778
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_UV_RESPONSE_UP",2770,15544,0.0385132142202401,0.0303683667395254,1999,0.3015,0.376875,"pcs",FALSE,0.6985
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_PROTEIN_SECRETION",2770,15544,0.0343565877305125,0.0277936934587088,1999,0.3225,0.393292682926829,"pcs",FALSE,0.6775
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_NOTCH_SIGNALING",2770,15544,0.0142235343490876,0.0103143404193104,1999,0.3705,0.441071428571429,"pcs",FALSE,0.6295
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_SPERMATOGENESIS",2770,15544,0.0126567048087049,0.0106255233969486,1999,0.4345,0.505232558139535,"pcs",FALSE,0.5655
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_MYOGENESIS",2770,15544,0.0290277187907026,0.0274572460055101,1999,0.45,0.511363636363636,"pcs",FALSE,0.55
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",2770,15544,0.0258579422484883,0.0266462057858097,1999,0.528,0.586666666666667,"pcs",FALSE,0.472
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_GLYCOLYSIS",2770,15544,0.0363827415807761,0.0385184424187131,1999,0.5485,0.596195652173913,"pcs",FALSE,0.4515
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_DNA_REPAIR",2770,15544,0.0250864957230532,0.0274394237530376,1999,0.566,0.602127659574468,"pcs",FALSE,0.434
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_APICAL_SURFACE",2770,15544,0.00378516236089753,0.0114273654706663,1999,0.7365,0.7671875,"pcs",FALSE,0.2635
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_HEDGEHOG_SIGNALING",2770,15544,-0.0126733348095633,0.0092987385073072,1999,0.9605,0.980102040816327,"pcs",FALSE,0.0395
"GSE274557","Pt5","GSM8452861_Pt-5B","HALLMARK_WNT_BETA_CATENIN_SIGNALING",2770,15544,-0.0244657680095644,0.00661437793134584,1999,0.9965,0.9965,"pcs",FALSE,0.00349999999999995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_ALLOGRAFT_REJECTION",2396,14983,0.277192772771499,0.0306314347701031,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_CHOLESTEROL_HOMEOSTASIS",2396,14983,0.132529839707938,0.0285617966945266,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_COMPLEMENT",2396,14983,0.130429149730408,0.0421901604140891,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_E2F_TARGETS",2396,14983,0.193014797642727,0.0447099256244274,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_FATTY_ACID_METABOLISM",2396,14983,0.150222876628521,0.0388893203069037,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_G2M_CHECKPOINT",2396,14983,0.170737964811928,0.0444356358514639,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_HYPOXIA",2396,14983,0.200077038853855,0.0507792263259885,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_IL6_JAK_STAT3_SIGNALING",2396,14983,0.111441461448054,0.0206371547927207,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_INFLAMMATORY_RESPONSE",2396,14983,0.178454035262521,0.034011420641565,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_INTERFERON_ALPHA_RESPONSE",2396,14983,0.369834957606345,0.0287864556388976,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_INTERFERON_GAMMA_RESPONSE",2396,14983,0.396853711210914,0.0406198909810462,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_KRAS_SIGNALING_UP",2396,14983,0.144443181863362,0.0388334740519107,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_MITOTIC_SPINDLE",2396,14983,0.109630099496115,0.0471660897122229,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_MTORC1_SIGNALING",2396,14983,0.216692057345095,0.0511402442215309,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_MYC_TARGETS_V1",2396,14983,0.162303493822111,0.0603232631766721,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_OXIDATIVE_PHOSPHORYLATION",2396,14983,0.175689389301926,0.0605444986842563,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_TNFA_SIGNALING_VIA_NFKB",2396,14983,0.274019877553411,0.0459731251224256,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",2396,14983,0.129468978202135,0.0369922614538277,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_XENOBIOTIC_METABOLISM",2396,14983,0.135548197949519,0.0438582287655541,1999,5e-04,0.00131578947368421,"pcs",TRUE,0.9995
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_ANDROGEN_RESPONSE",2396,14983,0.104427456062975,0.0320366767269297,1999,0.001,0.00238095238095238,"pcs",TRUE,0.999
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_PI3K_AKT_MTOR_SIGNALING",2396,14983,0.0834918728813938,0.0308603214246304,1999,0.001,0.00238095238095238,"pcs",TRUE,0.999
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_COAGULATION",2396,14983,0.0934725993366361,0.0391288303455311,1999,0.002,0.00454545454545455,"pcs",TRUE,0.998
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",2396,14983,0.108892479453514,0.0473577069439902,1999,0.003,0.00652173913043478,"pcs",TRUE,0.997
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_MYC_TARGETS_V2",2396,14983,0.0632922176025523,0.0197335890982369,1999,0.004,0.00833333333333333,"pcs",TRUE,0.996
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_APOPTOSIS",2396,14983,0.0870177218587162,0.0410712490073541,1999,0.0085,0.017,"pcs",TRUE,0.9915
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_IL2_STAT5_SIGNALING",2396,14983,0.0797060926569575,0.0399695397518098,1999,0.011,0.0211538461538462,"pcs",TRUE,0.989
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_UV_RESPONSE_DN",2396,14983,0.0709348316843459,0.0339355729757601,1999,0.0125,0.0231481481481482,"pcs",TRUE,0.9875
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_UV_RESPONSE_UP",2396,14983,0.0767890996746675,0.0367260910461005,1999,0.0185,0.0330357142857143,"pcs",TRUE,0.9815
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_ANGIOGENESIS",2396,14983,0.0560210651775462,0.0214674663183616,1999,0.0205,0.0353448275862069,"pcs",TRUE,0.9795
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_ADIPOGENESIS",2396,14983,0.0884041295118119,0.0492258331505186,1999,0.022,0.0366666666666667,"pcs",TRUE,0.978
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_PROTEIN_SECRETION",2396,14983,0.0671148448191523,0.0343380563007446,1999,0.035,0.0564516129032258,"pcs",FALSE,0.965
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_GLYCOLYSIS",2396,14983,0.0832762618463461,0.0482712314736698,1999,0.0365,0.05703125,"pcs",FALSE,0.9635
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_HEME_METABOLISM",2396,14983,0.0675849993090127,0.0420794374972841,1999,0.0835,0.125735294117647,"pcs",FALSE,0.9165
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_APICAL_JUNCTION",2396,14983,0.0656617695072666,0.0414512608154961,1999,0.0855,0.125735294117647,"pcs",FALSE,0.9145
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",2396,14983,0.0535065056362672,0.0306989044585807,1999,0.104,0.148571428571429,"pcs",FALSE,0.896
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_MYOGENESIS",2396,14983,0.0570892268465482,0.0358427625964473,1999,0.111,0.154166666666667,"pcs",FALSE,0.889
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_TGF_BETA_SIGNALING",2396,14983,0.0454456906950137,0.0262142605496346,1999,0.134,0.181081081081081,"pcs",FALSE,0.866
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_PANCREAS_BETA_CELLS",2396,14983,0.0291089681401657,0.0128262654521636,1999,0.151,0.198684210526316,"pcs",FALSE,0.849
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_PEROXISOME",2396,14983,0.0454317808581846,0.0289242882902146,1999,0.1585,0.203205128205128,"pcs",FALSE,0.8415
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_DNA_REPAIR",2396,14983,0.0554979164933399,0.0396755570055359,1999,0.1675,0.209375,"pcs",FALSE,0.8325
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_BILE_ACID_METABOLISM",2396,14983,0.0384055529105906,0.0239110608574269,1999,0.176,0.214634146341463,"pcs",FALSE,0.824
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_APICAL_SURFACE",2396,14983,0.0215469794252665,0.014082477265076,1999,0.296,0.352380952380952,"pcs",FALSE,0.704
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_P53_PATHWAY",2396,14983,0.049658057782783,0.0469414412562184,1999,0.4365,0.507558139534884,"pcs",FALSE,0.5635
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_ESTROGEN_RESPONSE_EARLY",2396,14983,0.0435696608635346,0.0422486594298209,1999,0.4735,0.538068181818182,"pcs",FALSE,0.5265
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_WNT_BETA_CATENIN_SIGNALING",2396,14983,0.00783317680933045,0.0115537981757851,1999,0.614,0.682222222222222,"pcs",FALSE,0.386
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_SPERMATOGENESIS",2396,14983,0.0117056536353578,0.0175948423001514,1999,0.6615,0.719021739130435,"pcs",FALSE,0.3385
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_KRAS_SIGNALING_DN",2396,14983,0.00833399931549621,0.0178153494996007,1999,0.7475,0.780729166666667,"pcs",FALSE,0.2525
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_ESTROGEN_RESPONSE_LATE",2396,14983,0.0318030764878586,0.042722122067452,1999,0.7495,0.780729166666667,"pcs",FALSE,0.2505
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_HEDGEHOG_SIGNALING",2396,14983,0.00107103860436681,0.0110306152592554,1999,0.7695,0.785204081632653,"pcs",FALSE,0.2305
"GSE274557","Pt5","GSM8452862_Pt-5C","HALLMARK_NOTCH_SIGNALING",2396,14983,0.00328170753943241,0.0149766134861441,1999,0.8095,0.8095,"pcs",FALSE,0.1905
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_APICAL_JUNCTION",1753,13901,0.0762251313848063,0.0121231227948652,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_E2F_TARGETS",1753,13901,0.100509409009583,0.00829092342710511,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_G2M_CHECKPOINT",1753,13901,0.0986033878138306,0.00772774952599989,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_HYPOXIA",1753,13901,0.085174974849212,0.0139840987927385,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_INTERFERON_ALPHA_RESPONSE",1753,13901,0.227633244289494,0.00549575019662112,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_INTERFERON_GAMMA_RESPONSE",1753,13901,0.209354185809326,0.00921057044247298,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1753,13901,0.106868872298482,0.0135868650063179,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1753,13901,0.072365375216167,0.0160871201811833,1999,0.0015,0.00833333333333333,"pcs",TRUE,0.9985
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_ESTROGEN_RESPONSE_EARLY",1753,13901,0.0509309547921871,0.00972490916547281,1999,0.0015,0.00833333333333333,"pcs",TRUE,0.9985
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_MYOGENESIS",1753,13901,0.0533904913523771,0.00871412814092406,1999,0.0025,0.0125,"pcs",TRUE,0.9975
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_GLYCOLYSIS",1753,13901,0.0519443555729608,0.0115240122516816,1999,0.0035,0.0159090909090909,"pcs",TRUE,0.9965
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_MTORC1_SIGNALING",1753,13901,0.0484111761425527,0.0119175311507363,1999,0.009,0.0375,"pcs",TRUE,0.991
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_KRAS_SIGNALING_DN",1753,13901,0.0334978121524345,0.00279809516471449,1999,0.0205,0.075,"pcs",FALSE,0.9795
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_MYC_TARGETS_V1",1753,13901,0.049183644933997,0.0158920327494573,1999,0.021,0.075,"pcs",FALSE,0.979
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_OXIDATIVE_PHOSPHORYLATION",1753,13901,0.0428976910356698,0.0143951878523543,1999,0.032,0.106666666666667,"pcs",FALSE,0.968
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_ALLOGRAFT_REJECTION",1753,13901,0.0346507889579158,0.00776302764020203,1999,0.038,0.113235294117647,"pcs",FALSE,0.962
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_HEME_METABOLISM",1753,13901,0.0372719901478102,0.00941020116955497,1999,0.0385,0.113235294117647,"pcs",FALSE,0.9615
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_ESTROGEN_RESPONSE_LATE",1753,13901,0.0334971147528356,0.00962686690050521,1999,0.0475,0.131944444444444,"pcs",FALSE,0.9525
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_COMPLEMENT",1753,13901,0.0359529964252328,0.0104777584451068,1999,0.055,0.144736842105263,"pcs",FALSE,0.945
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_INFLAMMATORY_RESPONSE",1753,13901,0.0302159419909736,0.00878557582029095,1999,0.0625,0.145454545454545,"pcs",FALSE,0.9375
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_COAGULATION",1753,13901,0.033589008404166,0.00991696143198562,1999,0.063,0.145454545454545,"pcs",FALSE,0.937
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_UV_RESPONSE_UP",1753,13901,0.0312998129576698,0.00923685307931444,1999,0.064,0.145454545454545,"pcs",FALSE,0.936
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_APICAL_SURFACE",1753,13901,0.0245575653571706,0.00296177430684759,1999,0.0685,0.147916666666667,"pcs",FALSE,0.9315
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_XENOBIOTIC_METABOLISM",1753,13901,0.0297489482136042,0.00843465092054428,1999,0.071,0.147916666666667,"pcs",FALSE,0.929
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1753,13901,0.0282022427630816,0.00837606481331028,1999,0.09,0.18,"pcs",FALSE,0.91
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_MITOTIC_SPINDLE",1753,13901,0.0307316749843203,0.0113238817612097,1999,0.1065,0.204807692307692,"pcs",FALSE,0.8935
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_PANCREAS_BETA_CELLS",1753,13901,0.018559202342856,0.000826912493373559,1999,0.122,0.225925925925926,"pcs",FALSE,0.878
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_P53_PATHWAY",1753,13901,0.0270397552586528,0.0126434763726829,1999,0.1725,0.308035714285714,"pcs",FALSE,0.8275
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_APOPTOSIS",1753,13901,0.0230985654069088,0.0104703889281285,1999,0.2005,0.3375,"pcs",FALSE,0.7995
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_CHOLESTEROL_HOMEOSTASIS",1753,13901,0.0176030884154515,0.00591518951807501,1999,0.2025,0.3375,"pcs",FALSE,0.7975
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_PROTEIN_SECRETION",1753,13901,0.0186734464116917,0.00773553700368962,1999,0.2265,0.365322580645161,"pcs",FALSE,0.7735
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_ADIPOGENESIS",1753,13901,0.022802756741068,0.0125751289628695,1999,0.2395,0.37421875,"pcs",FALSE,0.7605
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_IL2_STAT5_SIGNALING",1753,13901,0.0188056390947736,0.010282289369542,1999,0.277,0.41969696969697,"pcs",FALSE,0.723
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_IL6_JAK_STAT3_SIGNALING",1753,13901,0.0118071780439806,0.00508045765858857,1999,0.3155,0.458571428571429,"pcs",FALSE,0.6845
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_WNT_BETA_CATENIN_SIGNALING",1753,13901,0.00868077438508932,0.00195046349666005,1999,0.321,0.458571428571429,"pcs",FALSE,0.679
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_ANGIOGENESIS",1753,13901,0.010604341177985,0.00470851156493888,1999,0.3395,0.462837837837838,"pcs",FALSE,0.6605
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_BILE_ACID_METABOLISM",1753,13901,0.00870698605771483,0.00292168392219548,1999,0.3425,0.462837837837838,"pcs",FALSE,0.6575
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_MYC_TARGETS_V2",1753,13901,0.00778562898646155,0.00268597822628024,1999,0.3645,0.479605263157895,"pcs",FALSE,0.6355
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_FATTY_ACID_METABOLISM",1753,13901,0.0128291246665905,0.00850873373811619,1999,0.376,0.482051282051282,"pcs",FALSE,0.624
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_UV_RESPONSE_DN",1753,13901,0.0125428758875571,0.00849815562192186,1999,0.386,0.4825,"pcs",FALSE,0.614
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_PEROXISOME",1753,13901,0.00754683890167376,0.004769293169498,1999,0.4235,0.516463414634146,"pcs",FALSE,0.5765
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_NOTCH_SIGNALING",1753,13901,0.00417822429714617,0.00197947319369837,1999,0.4475,0.532738095238095,"pcs",FALSE,0.5525
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_PI3K_AKT_MTOR_SIGNALING",1753,13901,0.00864380956887876,0.00748116805459138,1999,0.4685,0.544767441860465,"pcs",FALSE,0.5315
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",1753,13901,0.00262727923923216,0.00653743926645927,1999,0.605,0.6875,"pcs",FALSE,0.395
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_TGF_BETA_SIGNALING",1753,13901,0.00266876206905158,0.00707005407918069,1999,0.6295,0.699444444444444,"pcs",FALSE,0.3705
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_HEDGEHOG_SIGNALING",1753,13901,-0.00536194792549827,0.002547456564451,1999,0.7045,0.765760869565217,"pcs",FALSE,0.2955
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_SPERMATOGENESIS",1753,13901,-0.0085407376150477,0.00128050679171466,1999,0.7745,0.823936170212766,"pcs",FALSE,0.2255
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_ANDROGEN_RESPONSE",1753,13901,-0.00897559676386351,0.00681385111384824,1999,0.867,0.898979591836735,"pcs",FALSE,0.133
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_DNA_REPAIR",1753,13901,-0.0083995809975509,0.0086174246026017,1999,0.881,0.898979591836735,"pcs",FALSE,0.119
"GSE274557","Pt6","GSM8452863_Pt-6A","HALLMARK_KRAS_SIGNALING_UP",1753,13901,-0.00944911907580094,0.00980050597890073,1999,0.9145,0.9145,"pcs",FALSE,0.0855
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_ALLOGRAFT_REJECTION",2529,12832,0.114350680228845,0.00689796373028248,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_E2F_TARGETS",2529,12832,0.0501962209113924,0.00751974316075256,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",2529,12832,0.0734065366642395,0.0119243190684108,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_INTERFERON_ALPHA_RESPONSE",2529,12832,0.0563655347437351,0.00528011741786098,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_INTERFERON_GAMMA_RESPONSE",2529,12832,0.0728678558313334,0.00973848969090656,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_MYC_TARGETS_V1",2529,12832,0.0785068836772719,0.0148094003497105,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_TNFA_SIGNALING_VIA_NFKB",2529,12832,0.0685219949352676,0.011473148679919,1999,5e-04,0.00357142857142857,"pcs",TRUE,0.9995
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_MTORC1_SIGNALING",2529,12832,0.0494471714039435,0.0130472096961741,1999,0.001,0.00625,"pcs",TRUE,0.999
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_ADIPOGENESIS",2529,12832,0.0534092577913779,0.0145768338388611,1999,0.0015,0.00833333333333333,"pcs",TRUE,0.9985
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_IL6_JAK_STAT3_SIGNALING",2529,12832,0.0379099015069135,0.00454874737093778,1999,0.004,0.02,"pcs",TRUE,0.996
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_OXIDATIVE_PHOSPHORYLATION",2529,12832,0.0550677545691891,0.0193545618961711,1999,0.0055,0.025,"pcs",TRUE,0.9945
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_APOPTOSIS",2529,12832,0.0393691242851657,0.0098482678842591,1999,0.0065,0.0269230769230769,"pcs",TRUE,0.9935
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_G2M_CHECKPOINT",2529,12832,0.0383616678730652,0.0080761858540149,1999,0.007,0.0269230769230769,"pcs",TRUE,0.993
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_P53_PATHWAY",2529,12832,0.0440286202166836,0.0115569129770406,1999,0.0085,0.0303571428571429,"pcs",TRUE,0.9915
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_ANGIOGENESIS",2529,12832,0.0319369352575683,0.00290159396194208,1999,0.0105,0.035,"pcs",TRUE,0.9895
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_PEROXISOME",2529,12832,0.0340678910003435,0.00726505894006885,1999,0.0155,0.0484375,"pcs",TRUE,0.9845
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_KRAS_SIGNALING_UP",2529,12832,0.0337460888094546,0.00880809627556879,1999,0.0185,0.0541666666666667,"pcs",FALSE,0.9815
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_PROTEIN_SECRETION",2529,12832,0.0318224719348131,0.0067374370916793,1999,0.0195,0.0541666666666667,"pcs",FALSE,0.9805
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_INFLAMMATORY_RESPONSE",2529,12832,0.0297427966640475,0.00740519882265115,1999,0.0315,0.0828947368421053,"pcs",FALSE,0.9685
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_MYOGENESIS",2529,12832,0.0272291324239532,0.00857114589489544,1999,0.0585,0.14625,"pcs",FALSE,0.9415
"GSE274557","Pt6","GSM8452864_Pt-6B","HALLMARK_COMPLEMENT",2529,12832,0.0288885824446644,0.0104380635939575,1999,0.0735,0.166304347826087,"pcs",FALSE,0.9265
